user_id, session_id, command_name, note_timings
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Defend,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Infantry,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Archer,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Attack,System.Single[]
a989bf0f84c1636f75003c6323057f97-1,c5121fe2-7ca5-494e-813e-ec46e330082e,Retreat,System.Single[]
